_id,invoice_id,invoice_number,customer_id,employee_id,items[0].name,items[1].name,items[2].name,items[3].name,items[4].name,items[0].price,items[1].price,items[2].price,items[3].price,items[4].price,items[0].product_id,items[1].product_id,items[2].product_id,items[3].product_id,items[4].product_id,items[0].qty,items[1].qty,items[2].qty,items[3].qty,items[4].qty,items[0].total,items[1].total,items[2].total,items[3].total,items[4].total,discount,net,created_at
69c90a06c97dfe5144454005,INV2100,INV1369915163,c125,emp53,Bosch Chalk 5101,Havells Clock 7567,Stanley Level Tool 5690,Philips Ice Maker 980,,13469,33957,17339,19405,,P124,P70,P197,P149,,1,2,4,5,,13469,67914,69356,97025,,7,238313.77000000002,2026-02-13
69c90a06c97dfe5144454006,INV2101,INV1830007987,c317,emp53,Sharp Cap 4700,Sharp Rope 4578,,,,29337,31908,,,,P281,P368,,,,3,4,,,,88011,127632,,,,6,208777.5,2026-01-07
69c90a06c97dfe5144454007,INV2102,INV8735011853,c110,emp33,Logitech Gas Stove 2816,Philips Ice Maker 980,Havells Screwdriver 9851,,,20947,28019,25415,,,P142,P149,P390,,,5,1,2,,,104735,28019,50830,,,5,171728.39,2025-07-17
69c90a06c97dfe5144454008,INV2103,INV3203381996,c235,emp53,Xiaomi Emergency Light 7507,Prestige Belt 8553,,,,47290,46340,,,,P249,P287,,,,2,1,,,,94580,46340,,,,8,131963.40000000002,2025-12-24
69c90a06c97dfe5144454009,INV2104,INV5248845422,c230,emp78,Havells Door Lock 170,Black & Decker Screwdriver 4721,Usha Vacuum Cleaner 6429,Sennheiser HD 450BT,Razer Stapler 3686,13944,9643,38393,27181,26485,P451,P190,P224,P10,P119,3,1,1,4,2,41832,9643,38393,108724,52970,7,237731.26,2025-11-16
69c90a06c97dfe514445400a,INV2105,INV6643644645,c284,emp31,Philips Whiteboard 1513,Fujifilm X-T5 Gen 7,Philips Sofa 5607,,,12163,32816,39974,,,P322,P412,P55,,,1,3,4,,,12163,98448,159896,,,6,254768.21000000002,2025-02-09
69c90a06c97dfe514445400b,INV2106,INV2770106550,c482,emp61,Corsair Solar Panel 2743,Razer Lunch Box 5422,,,,39448,49484,,,,P443,P132,,,,5,2,,,,197240,98968,,,,9,286339.04,2025-07-24
69c90a06c97dfe514445400c,INV2107,INV4452889463,c469,emp62,Bosch Makeup Kit 5038,Sharp Doormat 4794,Kent Tube Light 7499,Havells Conditioner 4572,Apple MacBook Air M2,40235,48747,10985,7648,19143,P103,P69,P245,P92,P8,1,1,5,2,4,40235,48747,54925,15296,76572,7,225282.21,2025-10-05
69c90a06c97dfe514445400d,INV2108,INV5100344969,c396,emp7,D-Link Ladder 2088,TP-Link Sandals 5870,Corsair Grill 8476,Bosch Dining Table 9267,Bosch Foundation 9825,7040,40108,5233,6853,37923,P387,P473,P350,P461,P306,4,1,2,4,4,28160,40108,10466,27412,151692,3,246153.24,2025-01-08
69c90a06c97dfe514445400e,INV2109,INV3939997217,c61,emp77,Black & Decker Nail Polish 5597,Panasonic Bed 2816,,,,36105,4963,,,,P305,P256,,,,4,3,,,,144420,14889,,,,6,147606.51,2025-05-23
69c90a06c97dfe514445400f,INV2110,INV4957613501,c184,emp100,TP-Link Sandals 5870,Sharp Car 3578,Black & Decker Shirt 7450,Eureka Forbes Router 758,,26680,22111,33103,9140,,P473,P153,P476,P226,,4,2,5,4,,106720,44222,165515,36560,,9,340766.38999999996,2025-10-04
69c90a06c97dfe5144454010,INV2111,INV1479424163,c136,emp73,Corsair Oven 9755,Razer Jeans 4493,Philips Keyboard 3919,TP-Link Fork 7887,Sharp Hair Straightener 203,1291,1100,37917,17246,45842,P216,P477,P432,P137,P302,3,5,2,4,3,3873,5500,75834,68984,137526,4,280489.63,2025-10-18
69c90a06c97dfe5144454011,INV2112,INV8047014306,c263,emp70,Razer Mirror 3969,Bosch Planner 5945,,,,37437,19150,,,,P67,P329,,,,4,2,,,,149748,38300,,,,6,182755.04,2025-03-23
69c90a06c97dfe5144454012,INV2113,INV2337589939,c153,emp63,Black & Decker Keyboard 9515,Black & Decker Helmet Gear 5966,Panasonic Toothbrush 8080,,,17001,5945,35239,,,P32,P199,P498,,,5,4,1,,,85005,23780,35239,,,7,134378.62,2025-04-28
69c90a06c97dfe5144454013,INV2114,INV4612236444,c496,emp68,Bajaj Fan 1891,Samsung S24 Ultra,Logitech Modem 5219,,,13609,15839,48232,,,P21,P1,P27,,,1,1,4,,,13609,15839,192928,,,10,215568.63,2025-09-14
69c90a06c97dfe5144454014,INV2115,INV8758740532,c66,emp42,Bajaj Wall Light 5619,Prestige Heater 9554,Samsung 253L Double Door,TP-Link Wiper 4462,Eureka Forbes Trimmer 5893,32584,3706,6493,47270,24554,P47,P22,P3,P360,P500,2,4,4,1,2,65168,14824,25972,47270,49108,7,193478.06,2025-02-22
69c90a06c97dfe5144454015,INV2116,INV4671058168,c14,emp45,Prestige Blender 5530,Bajaj Smart Lock 8349,Logitech Gas Stove 2816,Razer Blender 3997,,1227,4855,16545,44712,,P7,P52,P142,P207,,1,1,2,5,,1227,4855,33090,223560,,3,244720.21,2025-07-21
69c90a06c97dfe5144454016,INV2117,INV7351842285,c416,emp42,Kent Doormat 7366,Eureka Forbes Chair 7754,Bosch Pen 3126,Eureka Forbes Shampoo 9956,,3146,30591,12366,9134,,P269,P462,P312,P291,,2,4,2,2,,6292,122364,24732,18268,,5,167366.32,2025-08-30
69c90a06c97dfe5144454017,INV2118,INV4700998323,c125,emp90,Havells Water Purifier 9843,Usha Whiteboard 2264,,,,120,27363,,,,P419,P122,,,,4,4,,,,480,109452,,,,4,100057.32,2025-11-18
69c90a06c97dfe5144454018,INV2119,INV7841947761,c364,emp97,Sharp Mask 9582,Sharp Air Cooler 2178,Bajaj Car 5872,Hitachi Printer Paper 8383,,39612,34702,8893,26560,,P200,P406,P353,P326,,3,3,3,4,,118836,104106,26679,106240,,10,340397.23,2025-08-20
69c90a06c97dfe5144454019,INV2120,INV7490390654,c121,emp62,Kent Blender 9202,LG OLED C3,Hitachi Battery 7628,Black & Decker Coolant 5675,,49443,5346,28899,20096,,P407,P5,P442,P363,,2,1,3,3,,98886,5346,86697,60288,,2,235828.71,2025-05-16
69c90a06c97dfe514445401a,INV2121,INV4577494922,c359,emp56,Bajaj Pencil 8990,D-Link Ladder 2088,Philips Ice Maker 980,Samsung 253L Double Door Gen 7,Prestige Chair 8397,28321,30515,40747,28640,7047,P313,P387,P149,P403,P62,2,3,4,2,1,56642,91545,162988,57280,7047,10,360646.7,2025-11-09
69c90a06c97dfe514445401b,INV2122,INV5414908914,c179,emp45,Black & Decker Chimney 6183,GoPro Hero 12 Black Gen 10,Corsair Inverter 8223,,,22954,9454,18912,,,P144,P212,P441,,,2,3,4,,,45908,28362,75648,,,4,141976.8,2026-01-18
69c90a06c97dfe514445401c,INV2123,INV5472162874,c196,emp75,Bajaj SSD 1336,Havells Comb 6114,Usha Juicer 614,Kent Doormat 7366,,3935,31035,19255,38130,,P36,P109,P146,P269,,1,2,1,4,,3935,62070,19255,152520,,3,225495.84999999998,2025-01-18
69c90a06c97dfe514445401d,INV2124,INV9394847010,c112,emp2,Philips Wall Light 2310,TP-Link Mop 3547,Panasonic Charger 8522,,,39484,25585,6313,,,P447,P373,P39,,,5,1,4,,,197420,25585,25252,,,6,238513.3,2025-10-03
69c90a06c97dfe514445401e,INV2125,INV1335452565,c465,emp87,D-Link Calculator 4565,Hitachi Scanner 3578,Bosch Helmet Gear 424,Havells Wall Light 8899,,4964,28138,4862,20119,,P121,P14,P399,P247,,2,2,1,1,,9928,56276,4862,20119,,8,86626.26000000001,2025-02-15
69c90a06c97dfe514445401f,INV2126,INV7355106044,c190,emp13,Bajaj Engine Oil 5668,Lenovo Tab P11,,,,44024,15243,,,,P161,P9,,,,3,4,,,,132072,60972,,,,5,180649.08000000002,2025-03-10
69c90a06c97dfe5144454020,INV2127,INV7470593922,c211,emp38,Razer Mirror 6947,Havells Wall Light 8899,Panasonic Fertilizer 6593,Hitachi Printer Paper 8383,,8169,41481,9503,16876,,P467,P247,P383,P326,,1,2,2,4,,8169,82962,19006,67504,,1,170116.18,2025-06-07
69c90a06c97dfe5144454021,INV2128,INV9995156873,c327,emp12,Bajaj Mouse 8421,Xiaomi Eyeliner 9519,,,,22619,41003,,,,P233,P307,,,,1,4,,,,22619,164012,,,,6,176168.5,2025-06-26
69c90a06c97dfe5144454022,INV2129,INV5070997411,c314,emp25,Philips Detergent 395,Usha Vacuum Cleaner 6429,Stanley Modem 2488,,,30333,3431,3433,,,P174,P224,P227,,,3,1,2,,,90999,3431,6866,,,9,94874.98,2025-11-21
69c90a06c97dfe5144454023,INV2130,INV6593042562,c11,emp70,Black & Decker Tyre 4307,Havells Comb 7683,Black & Decker Hair Dryer 2675,,,46610,17829,8820,,,P155,P309,P301,,,1,2,3,,,46610,35658,26460,,,1,100530.08,2025-11-16
69c90a06c97dfe5144454024,INV2131,INV6623525313,c490,emp21,Eureka Forbes Blanket 3331,Xiaomi Water Bottle 5006,Bosch Wrench 7114,,,5872,43672,23670,,,P459,P345,P193,,,3,2,3,,,17616,87344,71010,,,8,166316.34,2025-04-11
69c90a06c97dfe5144454025,INV2132,INV8176925500,c465,emp62,D-Link Jeans 3686,Havells Measuring Tape 751,Bajaj Vacuum Cleaner 4576,Razer Saw 3643,,32245,2702,3906,25481,,P77,P196,P24,P192,,5,2,3,3,,161225,5404,11718,76443,,6,237617.54,2025-05-22
69c90a06c97dfe5144454026,INV2133,INV8673501719,c436,emp6,D-Link Tyre 363,TP-Link Sandals 5870,Stanley Level Tool 5690,Havells Door Lock 170,GoPro Hero 12 Black Gen 10,30617,10198,12567,33318,32255,P355,P473,P197,P451,P212,4,3,1,1,5,122468,30594,12567,33318,161275,10,342636.64,2025-11-12
69c90a06c97dfe5144454027,INV2134,INV2805037645,c436,emp19,Kent Soap 5197,Boat Wave Sigma,D-Link Sprayer 2085,Bosch Pen 3126,,44362,19852,41327,48394,,P93,P11,P386,P312,,1,5,3,4,,44362,99260,123981,193576,,1,447549.23,2025-10-07
69c90a06c97dfe5144454028,INV2135,INV2637531165,c370,emp10,Corsair Sunglasses 9462,Stanley Bottle 8310,Bajaj Hair Dryer 1490,Kent Pesticide 3310,,26701,41106,46792,8154,,P288,P131,P101,P379,,2,1,3,2,,53402,41106,140376,16308,,2,241929.16,2025-09-24
69c90a06c97dfe5144454029,INV2136,INV6383361035,c449,emp40,Sony Bravia 55 inch Gen 8,Havells Blackboard 5501,,,,27824,34414,,,,P405,P323,,,,3,4,,,,83472,137656,,,,1,203144.88,2025-08-14
69c90a06c97dfe514445402a,INV2137,INV3700394816,c474,emp53,Hitachi Charger 6798,Philips Eraser 9993,Bosch Toolkit 4558,Bosch Car Battery 8704,,17079,36308,24039,45689,,P239,P314,P364,P356,,5,4,3,2,,85395,145232,72117,91378,,3,372823.38,2025-07-16
69c90a06c97dfe514445402b,INV2138,INV4624250360,c477,emp87,Hitachi Carpet 2268,Havells Pen 2561,Black & Decker Plate 7914,Black & Decker Keyboard 9515,,3471,34034,29723,5147,,P68,P112,P134,P32,,5,2,3,3,,17355,68068,89169,15441,,6,179781.37000000002,2025-11-26
69c90a06c97dfe514445402c,INV2139,INV1849644937,c375,emp44,Logitech Trimmer 409,Logitech File Folder 5691,,,,19391,32906,,,,P100,P118,,,,3,4,,,,58173,131624,,,,1,172715.27,2025-11-15
69c90a06c97dfe514445402d,INV2140,INV4456807257,c125,emp43,Razer Foundation 4206,Corsair Dustbin 4154,,,,22513,33354,,,,P106,P171,,,,1,3,,,,22513,100062,,,,8,110317.5,2026-02-25
69c90a06c97dfe514445402e,INV2141,INV6080498524,c249,emp9,Kent Shorts 8690,Philips Cupboard 2554,Samsung 253L Double Door,Bosch T-Shirt 7139,,30743,4384,8148,22171,,P80,P65,P3,P475,,2,3,5,1,,61486,13152,40740,22171,,8,128646.59,2026-02-25
69c90a06c97dfe514445402f,INV2142,INV7561162641,c140,emp73,Prestige Towel 4339,Philips Coolant 1548,Panasonic Shoes 1537,D-Link Juicer 3756,,43898,378,19837,27799,,P310,P163,P72,P346,,1,4,1,2,,43898,1512,19837,55598,,8,113915.9,2025-05-24
69c90a06c97dfe5144454030,INV2143,INV2844921009,c413,emp30,Philips Wall Light 2310,Noise ColorFit Pulse Gen 1,Logitech Toaster 1572,Boat Rockerz 450 Gen 9,,13908,42156,49310,4330,,P447,P411,P217,P410,,5,1,2,1,,69540,42156,98620,4330,,7,203770.62,2025-09-08
69c90a06c97dfe5144454031,INV2144,INV4930002496,c51,emp80,Usha Emergency Light 9314,Usha Wallet 2376,TP-Link Doorbell 2817,Bosch Tape 5014,,4259,32912,41215,26583,,P49,P86,P53,P395,,3,3,5,1,,12777,98736,206075,26583,,5,321100.39,2025-06-07
69c90a06c97dfe5144454032,INV2145,INV9305062985,c3,emp37,Prestige T-Shirt 6849,Bosch Deodorant 3292,,,,17549,27244,,,,P275,P90,,,,2,1,,,,35098,27244,,,,1,59266.619999999995,2025-06-05
69c90a06c97dfe5144454033,INV2146,INV6647629262,c266,emp9,Xiaomi CCTV Camera 376,Kent Doormat 7366,Logitech Dining Table 7588,Hitachi Pliers 134,Eureka Forbes Doorbell 8138,11156,1713,27098,22223,13464,P450,P269,P261,P394,P453,1,4,3,2,5,11156,6852,81294,44446,67320,1,194749.2,2025-07-13
69c90a06c97dfe5144454034,INV2147,INV2116259960,c468,emp36,Razer Mirror 3969,Xiaomi Router 9614,iPad Pro 11 inch Gen 3,Prestige Blackboard 3223,,31699,40971,47358,9712,,P67,P26,P409,P123,,3,3,2,3,,95097,122913,94716,29136,,6,324147.12,2025-01-27
69c90a06c97dfe5144454035,INV2148,INV5735270512,c140,emp43,Prestige Torch 4409,Logitech Toothpaste 7967,Bajaj Car 5872,,,31946,47228,13547,,,P167,P497,P353,,,3,3,4,,,95838,141684,54188,,,9,271581.42,2025-08-24
69c90a06c97dfe5144454036,INV2149,INV7959104477,c185,emp70,Hitachi Sharpener 987,Philips Sofa 5607,Philips Pendrive 994,Stanley Study Table 6573,Panasonic Bed 2816,21227,49960,10584,4564,47643,P315,P55,P437,P63,P256,4,1,2,4,5,84908,49960,21168,18256,238215,7,381328.92000000004,2025-04-29
69c90a06c97dfe5144454037,INV2150,INV2607965911,c134,emp11,Black & Decker Knife 6819,Stanley Floor Cleaner 5764,,,,6765,33624,,,,P338,P175,,,,5,4,,,,33825,134496,,,,5,159912.99,2025-01-19
69c90a06c97dfe5144454038,INV2151,INV8520042010,c331,emp4,Black & Decker Seat Cover 538,Sharp Cap 6666,Razer Foundation 4206,Sharp Cooker 1656,,43757,3000,15830,34359,,P359,P481,P106,P341,,1,5,3,4,,43757,15000,47490,137436,,5,231185.16,2025-07-07
69c90a06c97dfe5144454039,INV2152,INV4536324852,c201,emp79,Prestige Blackboard 3223,Prestige Table Lamp 1673,,,,14108,30348,,,,P123,P248,,,,1,4,,,,14108,121392,,,,1,130447.44,2025-07-17
69c90a06c97dfe514445403a,INV2153,INV1728442411,c292,emp63,Eureka Forbes Hammer 2494,Xiaomi Water Bottle 5006,,,,13495,35947,,,,P189,P345,,,,1,3,,,,13495,107841,,,,6,109472.29999999999,2025-07-15
69c90a06c97dfe514445403b,INV2154,INV9877980084,c250,emp54,Usha Air Cooler 5555,Prestige T-Shirt 6849,Prestige Calendar 7756,Bosch T-Shirt 7139,Havells Comb 7683,484,12806,32175,7897,46419,P206,P275,P130,P475,P309,1,2,5,2,5,484,25612,160875,15794,232095,1,413453.20999999996,2026-02-27
69c90a06c97dfe514445403c,INV2155,INV5379871226,c486,emp30,Logitech Mattress 3566,Bosch Projector 1079,Kent Face Wash 5797,Panasonic Backpack 4440,Black & Decker Door Lock 3931,38052,14583,35437,32501,41527,P57,P30,P94,P484,P251,1,1,4,5,5,38052,14583,141748,162505,207635,2,542951.62,2025-06-02
69c90a06c97dfe514445403d,INV2156,INV4494923176,c78,emp70,Kent Shorts 8690,Prestige Diary 3898,Xiaomi Garden Hose 4830,,,43993,4679,19169,,,P80,P328,P180,,,4,1,3,,,175972,4679,57507,,,6,220408.15,2025-01-21
69c90a06c97dfe514445403e,INV2157,INV1202512895,c401,emp62,Panasonic Wardrobe 376,Black & Decker Water Purifier 5140,Logitech Belt 4051,,,44812,32513,7633,,,P260,P219,P487,,,2,1,5,,,89624,32513,38165,,,10,150302.22999999998,2025-11-04
69c90a06c97dfe514445403f,INV2158,INV5248619273,c115,emp10,TP-Link Iron 8626,D-Link Calculator 4565,TP-Link Deodorant 1697,Logitech Trimmer 4472,,12638,31708,46837,15461,,P423,P121,P290,P300,,2,2,1,3,,25276,63416,46837,46383,,7,168663.58,2025-11-03
69c90a06c97dfe5144454040,INV2159,INV5866203594,c479,emp61,Bajaj Mop 9302,Philips Hard Drive 2240,Bosch T-Shirt 7139,Panasonic Shoes 1537,,44083,29765,7286,14926,,P173,P35,P475,P72,,3,4,3,5,,132249,119060,21858,74630,,4,319136.38,2025-06-15
69c90a06c97dfe5144454041,INV2160,INV2271268950,c499,emp29,Bosch Wardrobe 452,Eureka Forbes Hat 2326,,,,34360,25858,,,,P460,P282,,,,5,1,,,,171800,25858,,,,10,192245.41999999998,2025-04-06
69c90a06c97dfe5144454042,INV2161,INV5428960058,c422,emp11,Bosch Safety Gloves 5705,Stanley Drill Machine 7805,Prestige Shirt 3745,Kent Jeans 9433,TP-Link Razor 560,26289,4191,3852,29481,1128,P398,P391,P76,P277,P299,5,3,2,1,3,131445,12573,7704,29481,3384,3,177227.73,2025-10-02
69c90a06c97dfe5144454043,INV2162,INV3908756720,c320,emp74,LG Dual Inverter Gen 3,Voltas 1.5 Ton 5 Star,Stanley Floor Cleaner 5764,,,2616,10402,29088,,,P204,P4,P175,,,3,1,4,,,7848,10402,116352,,,8,124640.45999999999,2025-11-24
69c90a06c97dfe5144454044,INV2163,INV9390151711,c114,emp74,D-Link Lipstick 7306,Bajaj Fan 1891,Bosch Toolkit 4558,Prestige Power Bank 4195,,20895,29667,35283,45725,,P104,P21,P364,P38,,5,2,2,1,,104475,59334,70566,45725,,5,266185.82,2025-07-24
69c90a06c97dfe5144454045,INV2164,INV5375718790,c492,emp19,Prestige Blackboard 3223,D-Link Bag 2320,,,,49350,38415,,,,P123,P83,,,,1,4,,,,49350,153660,,,,6,183696,2026-01-17
69c90a06c97dfe5144454046,INV2165,INV9411674218,c252,emp19,Usha Juicer 614,Noise ColorFit Pulse Gen 1,Black & Decker Gaming Console 8541,,,17216,42603,23706,,,P146,P411,P431,,,1,4,3,,,17216,170412,71118,,,6,253358.90000000002,2025-02-25
69c90a06c97dfe5144454047,INV2166,INV9671362035,c305,emp66,Bajaj Mouse 8421,Bosch Pesticide 243,,,,35475,19510,,,,P233,P179,,,,3,5,,,,106425,97550,,,,5,192712,2025-10-19
69c90a06c97dfe5144454048,INV2167,INV7068532647,c442,emp77,Sharp Air Cooler 2178,Sharp Cap 4700,Corsair Face Wash 8515,Eureka Forbes Bag 467,,1144,6564,28224,10150,,P406,P281,P494,P483,,3,5,3,4,,3432,32820,84672,40600,,1,149326.12,2025-01-30
69c90a06c97dfe5144454049,INV2168,INV9671316424,c167,emp76,Corsair Bookshelf 1822,Xiaomi Knife 8326,Bajaj Plate 5355,,,5378,7014,31011,,,P464,P138,P334,,,1,5,3,,,5378,35070,93033,,,4,128370.69,2025-12-04
69c90a06c97dfe514445404a,INV2169,INV4518601795,c200,emp29,Stanley Heater 5711,Havells Door Lock 170,Usha Scanner 4089,D-Link Calculator 4565,,31939,27441,4432,46916,,P422,P451,P214,P121,,1,3,2,4,,31939,82323,8864,187664,,6,298878.82999999996,2026-01-10
69c90a06c97dfe514445404b,INV2170,INV7767793762,c472,emp30,Black & Decker Slippers 9864,Kent Doormat 7366,Kent Pesticide 3310,Oppo Reno 10 Gen 10,Bajaj Plate 5355,40730,37631,47263,33845,24856,P74,P269,P379,P201,P334,3,5,5,1,4,122190,188155,236315,33845,99424,2,639966.2000000001,2025-08-01
69c90a06c97dfe514445404c,INV2171,INV3575763128,c289,emp32,Prestige Towel 4339,Sennheiser HD 450BT,Eureka Forbes Coffee Maker 6409,Havells Mixer Grinder 9465,Black & Decker Mattress 8527,42915,17218,29656,24787,39102,P310,P10,P347,P218,P257,1,3,1,5,5,42915,51654,29656,123935,195510,7,414884.57,2025-10-19
69c90a06c97dfe514445404d,INV2172,INV3214980338,c365,emp36,Logitech File Folder 5691,Black & Decker Plate 7914,Prestige Pillow 1015,,,25252,39398,4068,,,P118,P134,P258,,,3,3,1,,,75756,118194,4068,,,2,183269.40000000002,2025-05-24
69c90a06c97dfe514445404e,INV2173,INV3050496072,c306,emp47,Sharp Car 3578,Razer Dressing Table 4838,Philips Lipstick 4643,Usha Cap 9636,,47517,31195,29150,43104,,P153,P466,P304,P81,,3,2,5,1,,142551,62390,145750,43104,,2,374052.91000000003,2025-10-29
69c90a06c97dfe514445404f,INV2174,INV3415497316,c72,emp82,Corsair Face Wash 8515,Prestige Shovel 3301,,,,9630,2499,,,,P494,P184,,,,3,5,,,,28890,12495,,,,2,39979.5,2025-01-30
69c90a06c97dfe5144454050,INV2175,INV6506883792,c216,emp32,Xiaomi Helmet 9222,Logitech Dining Table 7588,,,,6429,23579,,,,P354,P261,,,,4,1,,,,25716,23579,,,,9,47816.15,2025-06-24
69c90a06c97dfe5144454051,INV2176,INV8534588802,c170,emp72,Eureka Forbes Shampoo 5931,Havells Mixer Grinder 9465,Bajaj Plate 5355,Panasonic Toothbrush 8080,,38455,18524,33831,32951,,P91,P218,P334,P498,,3,2,4,5,,115365,37048,135324,164755,,8,426709.23000000004,2025-08-26
69c90a06c97dfe5144454052,INV2177,INV4951646393,c269,emp100,D-Link Soap 6269,Kent Kettle 7781,,,,26705,42489,,,,P293,P140,,,,2,5,,,,53410,212445,,,,10,242474.1,2025-08-13
69c90a06c97dfe5144454053,INV2178,INV4110788133,c285,emp86,Sharp Bookshelf 7129,Razer Toothpaste 1835,Logitech Belt 4051,Sharp Cap 6666,,29398,4320,47297,37014,,P64,P97,P487,P481,,3,4,2,4,,88194,17280,94594,148056,,4,328651.4,2026-01-10
69c90a06c97dfe5144454054,INV2179,INV2131653410,c346,emp93,Bosch Series 6 Gen 2,Sharp Air Cooler 2178,Usha Whiteboard 2264,Usha Smart Lock 826,,11990,9397,27233,10376,,P202,P406,P122,P452,,3,2,4,1,,35970,18794,108932,10376,,9,171028.48,2025-10-16
69c90a06c97dfe5144454055,INV2180,INV8117151047,c436,emp90,Black & Decker Sunglasses 7941,D-Link Tyre 363,,,,47593,14037,,,,P88,P355,,,,5,2,,,,237965,28074,,,,10,249795.92,2025-05-03
69c90a06c97dfe5144454056,INV2181,INV7353289489,c349,emp70,Voltas 1.5 Ton 5 Star,Black & Decker Notebook 8109,,,,48315,18141,,,,P4,P111,,,,5,5,,,,241575,90705,,,,4,325634.4,2025-06-20
69c90a06c97dfe5144454057,INV2182,INV7972983969,c195,emp6,LG Dual Inverter Gen 3,Razer Blush 2908,,,,47579,2267,,,,P204,P108,,,,1,3,,,,47579,6801,,,,8,52000.77,2025-08-24
69c90a06c97dfe5144454058,INV2183,INV5042350586,c54,emp4,Xiaomi Grill 1301,Razer Sweater 8123,Eureka Forbes Hat 2326,Black & Decker Curtains 8404,,26102,24200,8667,36534,,P150,P479,P282,P254,,1,5,4,1,,26102,121000,34668,36534,,2,210472.47999999998,2025-09-05
69c90a06c97dfe5144454059,INV2184,INV4221541051,c199,emp60,TP-Link Mixer Grinder 6024,Xiaomi Fan 1988,,,,41157,28728,,,,P418,P421,,,,5,1,,,,205785,28728,,,,6,229822.74,2025-12-06
69c90a06c97dfe514445405a,INV2185,INV8940396077,c202,emp43,Black & Decker Heater 963,Black & Decker Brake Oil 8706,Eureka Forbes Blanket 3331,Philips Insect Killer 1217,,7302,21272,36273,15194,,P222,P362,P459,P378,,2,3,2,2,,14604,63816,72546,30388,,1,171851.08000000002,2025-07-19
69c90a06c97dfe514445405b,INV2186,INV4917167846,c317,emp86,Usha Scanner 4089,Bajaj Pencil 8990,,,,5615,24318,,,,P214,P313,,,,2,2,,,,11230,48636,,,,9,56049.439999999995,2026-01-18
69c90a06c97dfe514445405c,INV2187,INV6816800437,c466,emp5,Prestige T-Shirt 6849,Black & Decker Tyre 4307,Havells Measuring Tape 751,,,31735,46183,36261,,,P275,P155,P196,,,3,4,5,,,95205,184732,181305,,,4,442056.64,2025-03-23
69c90a06c97dfe514445405d,INV2188,INV1731583995,c63,emp68,D-Link Mixer Grinder 119,Black & Decker Water Purifier 5140,,,,26427,44592,,,,P18,P219,,,,3,2,,,,79281,89184,,,,10,156573.41999999998,2025-03-11
69c90a06c97dfe514445405e,INV2189,INV8575910497,c273,emp43,Black & Decker Plate 7914,Usha Water Bottle 6176,Razer Conditioner 5430,,,36656,20994,3058,,,P134,P145,P292,,,3,4,4,,,109968,83976,12232,,,8,200983.36000000002,2025-07-02
69c90a06c97dfe514445405f,INV2190,INV4700923246,c125,emp11,Sharp Projector 1213,TP-Link Wallet 3437,TP-Link Sharpener 5805,,,48470,13329,41106,,,P430,P486,P115,,,4,1,2,,,193880,13329,82212,,,4,268894.94999999995,2025-02-21
69c90a06c97dfe5144454060,INV2191,INV7324796211,c247,emp88,TP-Link Study Table 4614,Usha Seat Cover 5299,Kent Speaker 2323,Philips Ice Maker 980,,22981,46496,11026,24791,,P463,P159,P228,P149,,5,2,2,1,,114905,92992,22052,24791,,4,245706.38999999998,2025-07-07
69c90a06c97dfe5144454061,INV2192,INV5918009013,c165,emp35,Kent Tube Light 7499,Hitachi Insect Killer 514,Stanley Study Table 6573,Eureka Forbes Shampoo 5931,,35135,17999,30100,9018,,P245,P178,P63,P91,,1,1,5,2,,35135,17999,150500,18036,,8,216418.62,2025-09-18
69c90a06c97dfe5144454062,INV2193,INV7388395561,c341,emp43,Eureka Forbes Doorbell 8138,Panasonic Cupboard 5834,Hitachi Smart Lock 2722,,,22155,47729,29476,,,P453,P465,P252,,,1,1,4,,,22155,47729,117904,,,5,182120.16999999998,2025-12-02
69c90a06c97dfe5144454063,INV2194,INV5396964791,c138,emp76,iPad Pro 11 inch Gen 3,Philips Hard Drive 2240,Razer Lunch Box 5422,,,37599,46742,32372,,,P409,P35,P132,,,2,1,3,,,75198,46742,97116,,,5,207293.09999999998,2025-04-27
69c90a06c97dfe5144454064,INV2195,INV3379113536,c114,emp58,Hitachi Ceiling Light 8960,Bosch Helmet Gear 424,TP-Link Fork 8308,Panasonic Wrench 2862,Logitech Belt 4051,2954,43956,30156,40229,26166,P46,P399,P337,P393,P487,3,4,1,4,2,8862,175824,30156,160916,52332,10,397769.32,2025-07-31
69c90a06c97dfe5144454065,INV2196,INV2115491907,c29,emp96,TP-Link Dishwasher 733,Kent Pesticide 3310,Logitech Watch 1637,Bosch Car Battery 8704,Prestige Table Lamp 1673,8966,42017,2192,41322,43848,P25,P379,P271,P356,P248,3,3,1,3,3,26898,126051,2192,123966,131544,2,393377.44999999995,2025-08-15
69c90a06c97dfe5144454066,INV2197,INV9939141014,c72,emp19,Usha Emergency Light 9314,TP-Link Charger 9017,TP-Link Study Table 4614,Hitachi Slippers 9690,,26015,6326,3382,35281,,P49,P439,P463,P274,,4,1,5,5,,104060,6326,16910,176405,,8,297141.58,2026-01-21
69c90a06c97dfe5144454067,INV2198,INV8375075808,c142,emp20,Bosch Helmet 3842,Bajaj Sofa 7081,Panasonic Bed 2816,,,20678,5492,1002,,,P154,P455,P256,,,3,1,5,,,62034,5492,5010,,,6,67518.22,2025-05-17
